IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.237.5.164,2086,2086,false,SIN,Asia Pacific,Singapore,25,6.59
47.242.202.230,2096,2096,true,HKG,Asia Pacific,Hong Kong,35,6.59
47.236.144.156,2052,2052,false,SIN,Asia Pacific,Singapore,32,6.59
8.222.248.188,2087,2087,true,SIN,Asia Pacific,Singapore,113,6.59
47.236.193.208,8443,8443,true,SIN,Asia Pacific,Singapore,159,6.58
47.245.113.12,80,80,false,SIN,Asia Pacific,Singapore,15,6.58
47.74.49.62,2083,2083,true,NRT,Asia Pacific,Tokyo,216,6.58
8.219.81.50,8443,8443,true,SIN,Asia Pacific,Singapore,121,6.58
47.74.15.117,2083,2083,true,NRT,Asia Pacific,Tokyo,109,6.58
8.222.187.4,8080,8080,false,SIN,Asia Pacific,Singapore,5,6.58
47.245.108.213,8443,8443,true,SIN,Asia Pacific,Singapore,115,6.58
47.236.11.68,8880,8880,false,SIN,Asia Pacific,Singapore,5,6.58
8.219.73.188,2087,2087,true,SIN,Asia Pacific,Singapore,118,6.58
47.242.202.230,2095,2095,false,HKG,Asia Pacific,Hong Kong,50,6.58
8.210.55.134,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,6.58
47.91.10.228,2053,2053,true,NRT,Asia Pacific,Tokyo,139,6.57
47.236.166.184,2096,2096,true,SIN,Asia Pacific,Singapore,29,6.57
8.222.147.203,2095,2095,false,SIN,Asia Pacific,Singapore,25,6.57
47.74.23.99,2053,2053,true,NRT,Asia Pacific,Tokyo,110,6.57
8.219.40.255,2086,2086,false,SIN,Asia Pacific,Singapore,7,6.56
8.219.121.87,2095,2095,false,SIN,Asia Pacific,Singapore,11,6.56
8.209.243.172,80,80,false,NRT,Asia Pacific,Tokyo,79,6.56
47.74.11.251,2052,2052,false,NRT,Asia Pacific,Tokyo,73,6.56
8.222.223.34,2096,2096,true,SIN,Asia Pacific,Singapore,74,6.56
47.245.55.235,8080,8080,false,NRT,Asia Pacific,Tokyo,73,6.56
47.245.37.98,2053,2053,true,NRT,Asia Pacific,Tokyo,226,6.55
8.218.156.91,2053,2053,true,HKG,Asia Pacific,Hong Kong,74,6.55
47.236.87.246,2096,2096,true,SIN,Asia Pacific,Singapore,118,6.55
47.245.111.171,80,80,false,SIN,Asia Pacific,Singapore,6,6.55
47.91.23.146,8443,8443,true,NRT,Asia Pacific,Tokyo,108,6.55
47.236.161.110,2082,2082,false,SIN,Asia Pacific,Singapore,10,6.55
47.245.55.94,8880,8880,false,NRT,Asia Pacific,Tokyo,75,6.55
47.74.35.109,8080,8080,false,NRT,Asia Pacific,Tokyo,123,6.54
47.76.49.246,2087,2087,true,HKG,Asia Pacific,Hong Kong,65,6.54
47.74.41.87,2082,2082,false,NRT,Asia Pacific,Tokyo,71,6.54
47.236.104.98,2083,2083,true,SIN,Asia Pacific,Singapore,123,6.54
47.245.62.84,2095,2095,false,NRT,Asia Pacific,Tokyo,74,6.54
47.236.150.13,2053,2053,true,SIN,Asia Pacific,Singapore,152,6.54
47.245.2.231,2082,2082,false,NRT,Asia Pacific,Tokyo,76,6.53
8.222.209.223,2082,2082,false,SIN,Asia Pacific,Singapore,16,6.53
8.222.226.15,8880,8880,false,SIN,Asia Pacific,Singapore,13,6.53
47.236.7.13,2095,2095,false,SIN,Asia Pacific,Singapore,8,6.53
47.245.113.117,2087,2087,true,SIN,Asia Pacific,Singapore,97,6.53
8.222.252.150,2087,2087,true,SIN,Asia Pacific,Singapore,75,6.52
47.74.15.80,80,80,false,NRT,Asia Pacific,Tokyo,83,6.52
47.236.176.144,2083,2083,true,SIN,Asia Pacific,Singapore,97,6.52
8.219.72.51,2083,2083,true,SIN,Asia Pacific,Singapore,61,6.52
47.236.179.182,2095,2095,false,SIN,Asia Pacific,Singapore,27,6.52
47.245.37.89,2095,0,false,NRT,Asia Pacific,Tokyo,74,6.52
47.236.144.48,2087,2087,true,SIN,Asia Pacific,Singapore,95,6.52
8.209.248.161,8880,8880,false,NRT,Asia Pacific,Tokyo,93,6.51
47.242.54.157,80,80,false,HKG,Asia Pacific,Hong Kong,37,6.51
8.222.249.98,2096,2096,true,SIN,Asia Pacific,Singapore,108,6.51
8.219.111.175,2053,2053,true,SIN,Asia Pacific,Singapore,105,6.51
8.219.122.55,2086,2086,false,SIN,Asia Pacific,Singapore,25,6.51
47.242.17.250,2096,2096,true,HKG,Asia Pacific,Hong Kong,75,6.51
47.242.202.230,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,6.51
8.222.212.116,8080,8080,false,SIN,Asia Pacific,Singapore,4,6.50
47.91.23.146,80,80,false,NRT,Asia Pacific,Tokyo,81,6.50
47.242.155.183,2096,2096,true,HKG,Asia Pacific,Hong Kong,88,6.50
47.236.175.189,2053,2053,true,SIN,Asia Pacific,Singapore,142,6.50
47.245.37.12,2086,2086,false,NRT,Asia Pacific,Tokyo,76,6.50
47.245.57.38,8880,8880,false,HKG,Asia Pacific,Hong Kong,149,6.50
47.74.15.80,8880,8880,false,NRT,Asia Pacific,Tokyo,73,6.49
8.222.212.116,2087,2087,true,SIN,Asia Pacific,Singapore,109,6.49
8.222.253.235,2087,2087,true,SIN,Asia Pacific,Singapore,138,6.49
47.76.146.1,2086,2086,false,HKG,Asia Pacific,Hong Kong,86,6.49
47.236.144.156,8080,8080,false,SIN,Asia Pacific,Singapore,12,6.49
47.236.123.218,2052,2052,false,SIN,Asia Pacific,Singapore,25,6.49
8.210.250.120,80,80,false,HKG,Asia Pacific,Hong Kong,44,6.48
47.236.180.51,8443,8443,true,SIN,Asia Pacific,Singapore,90,6.48
8.217.49.34,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,6.48
47.243.27.217,2096,2096,true,HKG,Asia Pacific,Hong Kong,68,6.47
8.219.12.152,2053,2053,true,SIN,Asia Pacific,Singapore,51,6.47
47.74.52.188,80,80,false,NRT,Asia Pacific,Tokyo,74,6.47
8.219.201.174,2053,2053,true,SIN,Asia Pacific,Singapore,131,6.47
8.222.253.235,2052,2052,false,SIN,Asia Pacific,Singapore,16,6.47
47.236.11.68,8080,8080,false,SIN,Asia Pacific,Singapore,17,6.47
8.222.244.123,2096,2096,true,SIN,Asia Pacific,Singapore,81,6.46
47.245.113.117,2053,2053,true,SIN,Asia Pacific,Singapore,66,6.46
47.236.158.158,2053,2053,true,SIN,Asia Pacific,Singapore,114,6.46
47.236.104.123,8443,8443,true,SIN,Asia Pacific,Singapore,3,6.46
8.219.152.195,2083,2083,true,SIN,Asia Pacific,Singapore,162,6.45
8.222.229.102,2052,2052,false,SIN,Asia Pacific,Singapore,54,6.45
47.74.2.33,8880,8880,false,NRT,Asia Pacific,Tokyo,78,6.45
47.245.41.69,2052,2052,false,NRT,Asia Pacific,Tokyo,75,6.45
8.219.73.21,8443,8443,true,SIN,Asia Pacific,Singapore,146,6.45
8.222.212.116,2053,2053,true,SIN,Asia Pacific,Singapore,88,6.45
47.236.206.153,2095,2095,false,SIN,Asia Pacific,Singapore,10,6.45
47.245.41.84,2095,0,false,NRT,Asia Pacific,Tokyo,84,6.45
8.222.172.23,2095,2095,false,SIN,Asia Pacific,Singapore,31,6.44
8.219.113.232,2053,2053,true,SIN,Asia Pacific,Singapore,72,6.44
47.236.189.173,2096,2096,true,SIN,Asia Pacific,Singapore,127,6.44
47.76.178.146,8880,8880,false,HKG,Asia Pacific,Hong Kong,48,6.44
8.219.40.38,443,443,true,SIN,Asia Pacific,Singapore,102,6.44
8.219.156.148,2083,2083,true,SIN,Asia Pacific,Singapore,147,6.44
8.222.211.124,2096,2096,true,SIN,Asia Pacific,Singapore,143,6.44
8.219.90.32,80,80,false,SIN,Asia Pacific,Singapore,15,6.44
47.242.79.71,2086,2086,false,HKG,Asia Pacific,Hong Kong,53,6.44
8.210.250.120,2096,2096,true,HKG,Asia Pacific,Hong Kong,69,6.44
8.222.153.11,8443,8443,true,NRT,Asia Pacific,Tokyo,150,6.44
47.245.59.243,2096,2096,true,NRT,Asia Pacific,Tokyo,155,6.43
47.91.31.231,2083,2083,true,NRT,Asia Pacific,Tokyo,99,6.43
8.219.161.102,2052,2052,false,SIN,Asia Pacific,Singapore,8,6.43
8.222.238.141,8880,8880,false,SIN,Asia Pacific,Singapore,22,6.43
8.219.84.102,80,80,false,SIN,Asia Pacific,Singapore,7,6.43
8.222.208.83,8080,8080,false,SIN,Asia Pacific,Singapore,11,6.43
8.209.255.195,80,80,false,HKG,Asia Pacific,Hong Kong,149,6.42
47.243.70.197,8080,8080,false,HKG,Asia Pacific,Hong Kong,43,6.42
47.91.1.199,2082,2082,false,NRT,Asia Pacific,Tokyo,90,6.42
47.74.26.131,8080,8080,false,NRT,Asia Pacific,Tokyo,72,6.42
47.245.40.161,2082,2082,false,NRT,Asia Pacific,Tokyo,78,6.42
47.236.233.166,2053,2053,true,SIN,Asia Pacific,Singapore,93,6.41
8.222.248.188,8443,8443,true,SIN,Asia Pacific,Singapore,122,6.41
47.245.37.89,2052,2052,false,NRT,Asia Pacific,Tokyo,71,6.41
47.236.193.5,2052,2052,false,SIN,Asia Pacific,Singapore,13,6.41
47.74.43.24,80,80,false,NRT,Asia Pacific,Tokyo,94,6.41
47.242.232.14,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,6.41
47.74.12.139,80,80,false,NRT,Asia Pacific,Tokyo,77,6.41
8.219.92.89,2052,2052,false,SIN,Asia Pacific,Singapore,12,6.41
47.236.7.13,2052,2052,false,SIN,Asia Pacific,Singapore,14,6.41
47.91.17.102,8443,8443,true,NRT,Asia Pacific,Tokyo,136,6.41
47.91.149.178,8443,0,false,HKG,Asia Pacific,Hong Kong,39,6.40
8.222.244.192,8880,8880,false,SIN,Asia Pacific,Singapore,13,6.40
47.74.26.132,8080,8080,false,NRT,Asia Pacific,Tokyo,76,6.40
47.245.37.12,2095,2095,false,NRT,Asia Pacific,Tokyo,78,6.40
47.245.34.36,2083,2083,true,NRT,Asia Pacific,Tokyo,161,6.40
8.222.249.190,2082,2082,false,SIN,Asia Pacific,Singapore,25,6.40
47.236.174.206,2083,2083,true,SIN,Asia Pacific,Singapore,90,6.40
47.245.53.50,8880,8880,false,NRT,Asia Pacific,Tokyo,90,6.39
8.222.137.192,2083,2083,true,SIN,Asia Pacific,Singapore,127,6.39
47.74.7.51,2086,2086,false,NRT,Asia Pacific,Tokyo,76,6.39
47.236.23.135,2095,2095,false,SIN,Asia Pacific,Singapore,14,6.39
8.217.193.25,2053,2053,true,HKG,Asia Pacific,Hong Kong,60,6.38
8.219.154.107,2096,2096,true,SIN,Asia Pacific,Singapore,106,6.38
47.91.15.247,8443,8443,true,NRT,Asia Pacific,Tokyo,191,6.38
47.74.6.16,8443,8443,true,NRT,Asia Pacific,Tokyo,220,6.38
47.245.38.233,2096,2096,true,NRT,Asia Pacific,Tokyo,83,6.38
8.219.4.122,2095,2095,false,SIN,Asia Pacific,Singapore,41,6.38
47.74.6.16,80,80,false,NRT,Asia Pacific,Tokyo,83,6.38
8.219.251.81,2096,2096,true,SIN,Asia Pacific,Singapore,105,6.38
47.236.161.110,2083,2083,true,SIN,Asia Pacific,Singapore,139,6.38
47.236.204.110,8443,8443,true,SIN,Asia Pacific,Singapore,253,6.38
8.219.53.142,2095,2095,false,SIN,Asia Pacific,Singapore,61,6.37
47.245.32.215,2087,2087,true,NRT,Asia Pacific,Tokyo,188,6.37
8.218.85.128,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,6.37
47.236.193.5,2096,2096,true,SIN,Asia Pacific,Singapore,124,6.37
8.222.236.229,2053,2053,true,SIN,Asia Pacific,Singapore,138,6.37
47.236.125.4,2095,2095,false,SIN,Asia Pacific,Singapore,14,6.37
8.219.114.201,2086,2086,false,SIN,Asia Pacific,Singapore,16,6.37
47.74.42.111,8443,8443,true,NRT,Asia Pacific,Tokyo,168,6.36
47.74.13.200,2053,2053,true,NRT,Asia Pacific,Tokyo,149,6.36
47.236.121.7,2086,2086,false,SIN,Asia Pacific,Singapore,40,6.36
47.74.22.171,2052,2052,false,NRT,Asia Pacific,Tokyo,80,6.36
47.91.21.149,8443,8443,true,NRT,Asia Pacific,Tokyo,204,6.36
8.218.105.223,2095,2095,false,HKG,Asia Pacific,Hong Kong,77,6.36
47.74.18.121,8880,8880,false,NRT,Asia Pacific,Tokyo,77,6.36
47.245.52.165,2096,2096,true,NRT,Asia Pacific,Tokyo,172,6.36
47.245.113.12,2053,2053,true,SIN,Asia Pacific,Singapore,32,6.36
8.219.126.3,80,80,false,SIN,Asia Pacific,Singapore,9,6.35
8.210.66.190,80,80,false,HKG,Asia Pacific,Hong Kong,43,6.35
8.209.215.247,2095,2095,false,NRT,Asia Pacific,Tokyo,72,6.35
8.219.126.240,8080,8080,false,SIN,Asia Pacific,Singapore,10,6.35
47.236.175.189,2083,2083,true,SIN,Asia Pacific,Singapore,63,6.35
47.76.178.146,2096,2096,true,HKG,Asia Pacific,Hong Kong,85,6.35
8.222.229.102,80,80,false,SIN,Asia Pacific,Singapore,11,6.35
47.245.34.36,2052,2052,false,NRT,Asia Pacific,Tokyo,72,6.35
47.91.18.207,2052,2052,false,NRT,Asia Pacific,Tokyo,70,6.35
47.91.14.69,80,80,false,NRT,Asia Pacific,Tokyo,90,6.35
47.242.232.14,2087,2087,true,HKG,Asia Pacific,Hong Kong,38,6.34
47.245.84.124,2083,2083,true,SIN,Asia Pacific,Singapore,113,6.34
47.245.114.163,2087,2087,true,SIN,Asia Pacific,Singapore,64,6.34
8.219.93.5,2087,2087,true,SIN,Asia Pacific,Singapore,101,6.34
47.236.4.129,2053,2053,true,SIN,Asia Pacific,Singapore,114,6.34
47.242.59.216,8080,8080,false,HKG,Asia Pacific,Hong Kong,36,6.34
47.74.6.16,2052,2052,false,NRT,Asia Pacific,Tokyo,74,6.33
8.219.89.201,2086,2086,false,SIN,Asia Pacific,Singapore,4,6.33
47.245.115.6,8080,8080,false,SIN,Asia Pacific,Singapore,25,6.33
47.236.163.95,8080,8080,false,SIN,Asia Pacific,Singapore,5,6.33
47.91.18.207,2096,2096,true,NRT,Asia Pacific,Tokyo,134,6.33
8.209.212.5,2086,2086,false,NRT,Asia Pacific,Tokyo,80,6.33
47.74.13.94,2086,2086,false,NRT,Asia Pacific,Tokyo,74,6.33
8.219.86.200,2095,2095,false,SIN,Asia Pacific,Singapore,13,6.33
47.245.37.29,8880,8880,false,NRT,Asia Pacific,Tokyo,73,6.33
8.219.154.107,8080,8080,false,SIN,Asia Pacific,Singapore,83,6.32
47.74.41.87,8880,8880,false,NRT,Asia Pacific,Tokyo,71,6.32
8.217.167.88,2095,2095,false,HKG,Asia Pacific,Hong Kong,57,6.32
47.236.150.109,8880,8880,false,SIN,Asia Pacific,Singapore,26,6.32
47.245.86.18,2053,2053,true,SIN,Asia Pacific,Singapore,35,6.32
47.236.193.208,8080,8080,false,SIN,Asia Pacific,Singapore,29,6.31
8.222.128.131,2053,2053,true,SIN,Asia Pacific,Singapore,85,6.31
8.219.111.175,8443,8443,true,SIN,Asia Pacific,Singapore,133,6.31
47.245.118.70,2095,2095,false,SIN,Asia Pacific,Singapore,12,6.31
8.218.146.204,2096,2096,true,HKG,Asia Pacific,Hong Kong,73,6.31
8.219.236.8,2082,2082,false,SIN,Asia Pacific,Singapore,12,6.31
47.245.56.207,8880,8880,false,NRT,Asia Pacific,Tokyo,81,6.30
8.218.136.25,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,6.30
47.245.41.169,2082,2082,false,NRT,Asia Pacific,Tokyo,73,6.30
47.245.54.197,2083,2083,true,NRT,Asia Pacific,Tokyo,167,6.30
47.74.15.117,2082,2082,false,NRT,Asia Pacific,Tokyo,70,6.30
47.76.178.146,2083,2083,true,HKG,Asia Pacific,Hong Kong,56,6.30
8.219.81.50,2083,2083,true,SIN,Asia Pacific,Singapore,151,6.30
47.242.171.94,2095,2095,false,HKG,Asia Pacific,Hong Kong,46,6.29
8.219.129.38,2086,2086,false,SIN,Asia Pacific,Singapore,10,6.29
8.222.209.223,80,80,false,SIN,Asia Pacific,Singapore,20,6.29
47.245.93.74,80,80,false,SIN,Asia Pacific,Singapore,9,6.29
8.222.254.91,2052,2052,false,SIN,Asia Pacific,Singapore,9,6.29
47.236.161.155,8443,8443,true,SIN,Asia Pacific,Singapore,58,6.29
47.74.42.111,2086,2086,false,NRT,Asia Pacific,Tokyo,80,6.29
8.219.11.158,2053,2053,true,SIN,Asia Pacific,Singapore,87,6.29
8.217.248.220,8443,8443,true,HKG,Asia Pacific,Hong Kong,114,6.28
8.209.222.232,2095,2095,false,HKG,Asia Pacific,Hong Kong,147,6.28
8.218.143.10,8443,8443,true,HKG,Asia Pacific,Hong Kong,90,6.28
47.236.7.206,8443,8443,true,SIN,Asia Pacific,Singapore,162,6.28
47.243.70.197,2096,2096,true,HKG,Asia Pacific,Hong Kong,82,6.28
47.74.27.94,2086,2086,false,NRT,Asia Pacific,Tokyo,77,6.28
47.245.80.39,8880,8880,false,SIN,Asia Pacific,Singapore,161,6.28
47.76.146.1,2053,2053,true,HKG,Asia Pacific,Hong Kong,103,6.28
8.218.156.91,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,6.28
47.237.80.66,2096,2096,true,SIN,Asia Pacific,Singapore,88,6.28
47.74.26.196,8880,8880,false,HKG,Asia Pacific,Hong Kong,151,6.28
8.219.90.87,2096,2096,true,SIN,Asia Pacific,Singapore,168,6.27
47.236.10.100,2095,2095,false,SIN,Asia Pacific,Singapore,21,6.27
47.76.146.1,8880,8880,false,HKG,Asia Pacific,Hong Kong,55,6.27
47.74.27.94,2083,2083,true,NRT,Asia Pacific,Tokyo,174,6.27
47.236.121.23,80,80,false,SIN,Asia Pacific,Singapore,16,6.27
47.236.172.71,2095,2095,false,SIN,Asia Pacific,Singapore,29,6.27
47.245.41.84,2096,2096,true,NRT,Asia Pacific,Tokyo,112,6.27
8.219.213.133,2082,2082,false,SIN,Asia Pacific,Singapore,10,6.27
8.219.104.242,443,443,true,SIN,Asia Pacific,Singapore,108,6.27
8.219.51.211,80,80,false,SIN,Asia Pacific,Singapore,3,6.27
47.236.176.144,8880,8880,false,SIN,Asia Pacific,Singapore,8,6.27
8.219.43.243,2096,2096,true,SIN,Asia Pacific,Singapore,122,6.27
47.243.42.219,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,6.27
8.222.212.116,8080,8080,false,SIN,Asia Pacific,Singapore,7,6.27
8.209.252.13,8880,8880,false,NRT,Asia Pacific,Tokyo,86,6.27
47.245.54.98,8880,8880,false,NRT,Asia Pacific,Tokyo,72,6.27
8.219.60.54,2052,2052,false,SIN,Asia Pacific,Singapore,4,6.26
47.74.22.171,2095,2095,false,NRT,Asia Pacific,Tokyo,74,6.26
47.236.144.48,8443,8443,true,SIN,Asia Pacific,Singapore,136,6.26
47.236.94.109,8080,8080,false,SIN,Asia Pacific,Singapore,31,6.26
8.217.221.165,2087,2087,true,HKG,Asia Pacific,Hong Kong,75,6.26
47.236.7.13,2053,2053,true,SIN,Asia Pacific,Singapore,34,6.26
8.222.215.228,2052,2052,false,SIN,Asia Pacific,Singapore,25,6.26
8.209.255.195,8443,8443,true,HKG,Asia Pacific,Hong Kong,150,6.26
47.74.46.84,8880,8880,false,NRT,Asia Pacific,Tokyo,71,6.25
8.219.157.97,2096,2096,true,SIN,Asia Pacific,Singapore,93,6.25
47.74.15.80,8880,8880,false,NRT,Asia Pacific,Tokyo,95,6.25
47.76.146.1,2096,2096,true,HKG,Asia Pacific,Hong Kong,75,6.25
8.210.65.1,2082,2082,false,HKG,Asia Pacific,Hong Kong,36,6.25
8.222.212.116,80,80,false,SIN,Asia Pacific,Singapore,4,6.24
8.219.111.175,2083,2083,true,SIN,Asia Pacific,Singapore,31,6.24
8.219.6.157,2053,2053,true,SIN,Asia Pacific,Singapore,41,6.24
47.91.21.127,8880,8880,false,NRT,Asia Pacific,Tokyo,84,6.24
47.245.56.207,2086,2086,false,NRT,Asia Pacific,Tokyo,83,6.24
47.245.33.163,8880,8880,false,NRT,Asia Pacific,Tokyo,77,6.24
8.219.113.232,2095,2095,false,SIN,Asia Pacific,Singapore,18,6.24
47.236.117.48,2053,2053,true,SIN,Asia Pacific,Singapore,110,6.24
47.237.30.228,2083,2083,true,SIN,Asia Pacific,Singapore,62,6.24
47.242.202.230,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,6.23
47.236.172.71,80,80,false,SIN,Asia Pacific,Singapore,41,6.23
8.218.2.181,2086,2086,false,HKG,Asia Pacific,Hong Kong,52,6.23
47.91.14.69,2087,2087,true,NRT,Asia Pacific,Tokyo,81,6.23
47.236.187.144,8880,8880,false,SIN,Asia Pacific,Singapore,18,6.23
8.219.137.50,2087,2087,true,SIN,Asia Pacific,Singapore,144,6.23
8.219.222.98,8443,8443,true,SIN,Asia Pacific,Singapore,78,6.23
47.237.27.69,2053,2053,true,SIN,Asia Pacific,Singapore,91,6.22
47.245.56.29,80,80,false,NRT,Asia Pacific,Tokyo,80,6.22
8.219.106.15,2096,2096,true,SIN,Asia Pacific,Singapore,129,6.22
47.74.6.16,2052,2052,false,NRT,Asia Pacific,Tokyo,72,6.22
47.236.172.71,2096,2096,true,SIN,Asia Pacific,Singapore,55,6.22
47.74.34.73,2052,2052,false,NRT,Asia Pacific,Tokyo,77,6.22
47.74.54.145,2053,2053,true,NRT,Asia Pacific,Tokyo,286,6.22
47.245.105.224,2087,2087,true,SIN,Asia Pacific,Singapore,67,6.21
8.219.51.211,2095,2095,false,SIN,Asia Pacific,Singapore,13,6.21
47.236.7.206,2083,2083,true,SIN,Asia Pacific,Singapore,137,6.21
8.218.181.189,2052,2052,false,HKG,Asia Pacific,Hong Kong,47,6.21
47.74.50.249,2095,2095,false,NRT,Asia Pacific,Tokyo,71,6.21
47.74.11.219,2086,2086,false,NRT,Asia Pacific,Tokyo,90,6.21
8.222.167.147,2082,2082,false,SIN,Asia Pacific,Singapore,26,6.21
47.74.9.174,80,80,false,NRT,Asia Pacific,Tokyo,70,6.21
8.219.185.191,80,80,false,SIN,Asia Pacific,Singapore,16,6.20
47.245.118.197,8080,8080,false,SIN,Asia Pacific,Singapore,5,6.20
47.236.174.206,2096,2096,true,SIN,Asia Pacific,Singapore,178,6.20
8.219.167.65,2095,2095,false,SIN,Asia Pacific,Singapore,4,6.20
8.219.253.18,2086,2086,false,SIN,Asia Pacific,Singapore,9,6.20
8.219.112.75,2052,2052,false,SIN,Asia Pacific,Singapore,6,6.20
47.74.5.233,2082,2082,false,NRT,Asia Pacific,Tokyo,73,6.19
47.245.108.213,2082,2082,false,SIN,Asia Pacific,Singapore,23,6.19
47.74.15.120,2052,2052,false,NRT,Asia Pacific,Tokyo,78,6.19
47.74.27.151,2096,2096,true,NRT,Asia Pacific,Tokyo,195,6.19
8.219.198.139,2053,2053,true,SIN,Asia Pacific,Singapore,25,6.19
8.219.3.53,2082,2082,false,SIN,Asia Pacific,Singapore,12,6.19
47.236.202.91,2087,2087,true,SIN,Asia Pacific,Singapore,129,6.19
8.218.122.55,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,6.18
47.245.3.137,8880,8880,false,NRT,Asia Pacific,Tokyo,74,6.18
8.219.87.34,8080,8080,false,SIN,Asia Pacific,Singapore,13,6.18
8.219.0.162,2096,2096,true,SIN,Asia Pacific,Singapore,92,6.18
8.219.70.117,8443,8443,true,SIN,Asia Pacific,Singapore,126,6.18
8.222.248.188,2083,2083,true,SIN,Asia Pacific,Singapore,82,6.18
47.245.59.188,2095,0,false,NRT,Asia Pacific,Tokyo,74,6.18
47.91.31.235,2086,2086,false,NRT,Asia Pacific,Tokyo,75,6.18
47.74.34.73,2053,2053,true,NRT,Asia Pacific,Tokyo,190,6.18
47.236.169.141,80,80,false,SIN,Asia Pacific,Singapore,15,6.18
8.222.221.197,8880,8880,false,SIN,Asia Pacific,Singapore,10,6.18
8.219.107.199,8880,8880,false,SIN,Asia Pacific,Singapore,14,6.17
8.219.67.133,8880,8880,false,SIN,Asia Pacific,Singapore,8,6.17
47.245.33.158,2095,2095,false,NRT,Asia Pacific,Tokyo,76,6.17
47.237.80.66,2087,2087,true,SIN,Asia Pacific,Singapore,63,6.17
47.74.13.239,2086,2086,false,NRT,Asia Pacific,Tokyo,90,6.17
47.236.99.131,2087,2087,true,SIN,Asia Pacific,Singapore,81,6.17
8.209.240.227,2082,2082,false,NRT,Asia Pacific,Tokyo,72,6.17
8.219.53.222,8880,8880,false,SIN,Asia Pacific,Singapore,65,6.17
47.74.26.132,2086,2086,false,NRT,Asia Pacific,Tokyo,76,6.17
8.217.164.10,8443,8443,true,HKG,Asia Pacific,Hong Kong,69,6.17
47.236.192.198,8080,8080,false,SIN,Asia Pacific,Singapore,36,6.17
8.219.210.226,2052,2052,false,SIN,Asia Pacific,Singapore,21,6.16
47.245.55.235,80,80,false,NRT,Asia Pacific,Tokyo,75,6.16
8.219.201.245,8443,8443,true,SIN,Asia Pacific,Singapore,71,6.16
8.219.53.222,8080,8080,false,SIN,Asia Pacific,Singapore,18,6.16
47.245.105.224,2083,2083,true,SIN,Asia Pacific,Singapore,114,6.16
47.74.8.238,2052,2052,false,NRT,Asia Pacific,Tokyo,71,6.16
8.219.186.189,2096,2096,true,SIN,Asia Pacific,Singapore,82,6.16
8.222.221.109,2052,2052,false,SIN,Asia Pacific,Singapore,5,6.16
47.236.146.249,2096,2096,true,SIN,Asia Pacific,Singapore,108,6.16
47.245.33.158,2096,2096,true,NRT,Asia Pacific,Tokyo,168,6.16
47.74.0.183,8443,8443,true,NRT,Asia Pacific,Tokyo,90,6.16
8.219.65.191,80,80,false,SIN,Asia Pacific,Singapore,30,6.15
47.74.13.66,80,80,false,NRT,Asia Pacific,Tokyo,76,6.15
47.74.13.200,2086,2086,false,NRT,Asia Pacific,Tokyo,70,6.15
8.219.11.158,2086,2086,false,SIN,Asia Pacific,Singapore,2,6.15
8.218.105.223,2083,2083,true,HKG,Asia Pacific,Hong Kong,87,6.15
8.217.221.165,2053,2053,true,HKG,Asia Pacific,Hong Kong,63,6.15
8.209.243.137,2052,2052,false,NRT,Asia Pacific,Tokyo,74,6.15
47.245.38.233,2082,2082,false,NRT,Asia Pacific,Tokyo,74,6.15
47.74.50.249,2082,2082,false,NRT,Asia Pacific,Tokyo,133,6.15
8.218.126.53,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,6.14
8.222.212.116,2082,2082,false,SIN,Asia Pacific,Singapore,8,6.14
8.222.224.163,80,80,false,SIN,Asia Pacific,Singapore,15,6.14
8.222.167.147,2086,2086,false,SIN,Asia Pacific,Singapore,35,6.14
8.210.66.190,2087,2087,true,HKG,Asia Pacific,Hong Kong,40,6.14
8.222.238.141,8080,8080,false,SIN,Asia Pacific,Singapore,8,6.14
8.222.211.16,8880,8880,false,SIN,Asia Pacific,Singapore,16,6.13
8.219.204.120,2053,2053,true,SIN,Asia Pacific,Singapore,80,6.13
8.222.229.102,8080,8080,false,SIN,Asia Pacific,Singapore,28,6.13
47.236.12.73,2096,2096,true,SIN,Asia Pacific,Singapore,72,6.13
8.218.127.249,2095,2095,false,HKG,Asia Pacific,Hong Kong,63,6.13
47.74.26.132,2087,2087,true,NRT,Asia Pacific,Tokyo,166,6.13
47.245.58.175,8880,8880,false,NRT,Asia Pacific,Tokyo,77,6.12
8.219.4.122,8443,8443,true,SIN,Asia Pacific,Singapore,62,6.12
47.74.15.117,8443,8443,true,NRT,Asia Pacific,Tokyo,124,6.12
8.222.219.252,2096,2096,true,SIN,Asia Pacific,Singapore,78,6.12
47.74.14.85,2086,2086,false,NRT,Asia Pacific,Tokyo,73,6.12
